CustomerID,Recency,Frequency,Monetary
12397,0.09383378016085792,0.004807692307692308,0.008590196997092679
12398,0.12064343163538874,0.0,0.005827058599490254
12399,0.3163538873994638,0.014423076923076924,0.003946244424401841
12401,0.8096514745308311,0.0,0.00029050354614181304
12402,0.8632707774798928,0.0,0.0007947805863118153
12403,0.13136729222520108,0.0,0.0015160430761798791
12405,0.3967828418230563,0.0,0.006093757985278678
12406,0.05630026809651475,0.004807692307692308,0.012178308364303721
12407,0.13136729222520108,0.019230769230769232,0.006085656719311333
12408,0.08579088471849866,0.019230769230769232,0.010298422087519937
12409,0.20911528150134048,0.009615384615384616,0.03950623390631767
12410,0.8257372654155496,0.004807692307692308,0.002464033947944619
12412,0.19839142091152814,0.009615384615384616,0.004368188334234108
12413,0.1769436997319035,0.009615384615384616,0.002695187690986453
12414,0.579088471849866,0.009615384615384616,0.0019968014631671477
12415,0.06166219839142091,0.09615384615384616,0.44578957579059064
12417,0.005361930294906166,0.038461538461538464,0.013012703070543963
12418,0.3002680965147453,0.0,0.002375705167023122
12420,0.16890080428954424,0.0,0.002132345992435773
12421,0.040214477211796246,0.014423076923076924,0.0028698467026348597
12422,0.2546916890080429,0.009615384615384616,0.0028574271407113523
12423,0.0,0.03365384615384616,0.006625229583453601
12424,0.4343163538873995,0.004807692307692308,0.0062742342055291875
12425,0.2064343163538874,0.0,0.002763352527980416
12426,0.5201072386058981,0.0,0.0020693202845136053
12427,0.05630026809651475,0.009615384615384616,0.0029367981341535372
12428,0.06702412868632708,0.038461538461538464,0.028384980152969023
12429,0.021447721179624665,0.014423076923076924,0.013374226525386295
12430,0.1126005361930295,0.0,0.0009047008470141228
12431,0.09383378016085792,0.06730769230769232,0.022901422368173482
12432,0.1126005361930295,0.019230769230769232,0.018045552098063713
12433,0.0,0.02884615384615385,0.04772598534948503
12434,0.225201072386059,0.004807692307692308,0.002866634746964987
12435,0.21179624664879357,0.004807692307692308,0.027933272120595938
12436,0.26541554959785524,0.0,0.001806225426754705
12437,0.002680965147453083,0.08173076923076923,0.017660438613245986
12438,0.03485254691689008,0.004807692307692308,0.010363731852807347
12441,0.9812332439678284,0.0,0.0006090224834041819
12442,0.005361930294906166,0.0,0.000603704912350726
12444,0.05361930294906166,0.019230769230769232,0.017853334395420004
12445,0.05630026809651475,0.0,0.00046573357213153076
12446,0.15281501340482573,0.0,0.0035667340178082234
12447,0.6487935656836461,0.0,0.0016901667618833076
12448,0.11528150134048258,0.0,0.001593665338201801
12449,0.05630026809651475,0.014423076923076924,0.014505156116748446
12450,0.4155495978552279,0.004807692307692308,0.0006958523516797384
12451,0.02680965147453083,0.019230769230769232,0.03223597224756098
12452,0.04289544235924933,0.004807692307692308,0.0015262856459271397
12453,0.35656836461126007,0.0,0.0025131411812973387
12454,0.14745308310991959,0.0,0.012581729996439722
12455,0.193029490616622,0.02403846153846154,0.008793478102599284
12456,0.11528150134048258,0.009615384615384616,0.01134227199183221
12457,0.1742627345844504,0.02884615384615385,0.008423639251411617
12458,0.18766756032171583,0.004807692307692308,0.0033707690335496613
12461,0.24932975871313673,0.004807692307692308,0.002940652480957385
12462,0.0482573726541555,0.004807692307692308,0.004235106304312385
12463,0.13941018766756033,0.014423076923076924,0.004788954526987421
12464,0.02412868632707775,0.03365384615384616,0.004315262442473873
12465,0.04289544235924933,0.004807692307692308,0.0026384074524223706
12468,0.5013404825737265,0.004807692307692308,0.0025932616310624947
12471,0.002680965147453083,0.13942307692307693,0.07061216877242478
12472,0.08310991957104558,0.02884615384615385,0.023444457006759945
12473,0.07506702412868632,0.019230769230769232,0.014008230886222819
12474,0.04289544235924933,0.08173076923076923,0.02612815303412752
12475,0.14209115281501342,0.0,0.002571277578922033
12476,0.040214477211796246,0.04807692307692309,0.024316360217545036
12477,0.058981233243967826,0.02403846153846154,0.047168782417554796
12478,0.00804289544235925,0.0,0.0024199944668710323
12479,0.02680965147453083,0.0,0.0018711426196824643
12480,0.07238605898123325,0.014423076923076924,0.011701261570534973
12481,0.058981233243967826,0.04326923076923077,0.01990313312714005
12483,0.04289544235924933,0.03365384615384616,0.00885814547675272
12484,0.08579088471849866,0.02403846153846154,0.016146929413205672
12488,0.02412868632707775,0.009615384615384616,0.004624359643104616
12489,0.8981233243967829,0.0,0.0011849618234086754
12490,0.010723860589812333,0.04326923076923077,0.01932537367892263
12491,0.10187667560321716,0.0,0.0016327441321852515
12492,0.16621983914209115,0.004807692307692308,0.0009290046449161593
12493,0.44235924932975873,0.004807692307692308,0.0015375988675643579
12494,0.040214477211796246,0.02884615384615385,0.004436781431984054
12497,0.21715817694369974,0.0,0.003712306986446117
12498,0.05361930294906166,0.009615384615384616,0.0014303909249832763
12500,0.058981233243967826,0.04807692307692309,0.01518512713206048
12501,0.900804289544236,0.0,0.0077318553769137165
12502,0.2546916890080429,0.019230769230769232,0.013279545209917715
12504,0.045576407506702415,0.004807692307692308,0.0017100095102438539
12506,0.6219839142091153,0.0,0.0002519600781033416
12507,0.35656836461126007,0.009615384615384616,0.004646308006848745
12508,0.06702412868632708,0.004807692307692308,0.0014096202783180998
12509,0.7587131367292226,0.0,0.0006195505603220976
12510,0.38069705093833783,0.004807692307692308,0.003496285123449017
12512,0.1742627345844504,0.004807692307692308,0.0004613795877790368
12513,0.3002680965147453,0.0,0.0021748151840707552
12514,0.7131367292225201,0.0,0.0036215870829703813
12515,0.9436997319034852,0.0,0.0013590141323194399
12516,0.2064343163538874,0.004807692307692308,0.004672182094189386
12517,0.07238605898123325,0.019230769230769232,0.00884608279879253
12518,0.0,0.019230769230769232,0.007330360918179638
12519,0.16890080428954424,0.0,0.001170365269308921
12520,0.20911528150134048,0.019230769230769232,0.009390901857195594
12521,0.38069705093833783,0.0,0.002129812116296206
12522,0.10187667560321716,0.004807692307692308,0.0006774371391724687
12523,0.0482573726541555,0.04807692307692309,0.006377052475361443
12524,0.021447721179624665,0.03365384615384616,0.015998465684464894
12526,0.0,0.009615384615384616,0.004688598756502068
12527,0.21715817694369974,0.009615384615384616,0.0012341404335540586
12528,0.021447721179624665,0.02403846153846154,0.006889930419047438
12530,0.1581769436997319,0.014423076923076924,0.0059220611105258196
12531,0.03753351206434316,0.0,0.0004365404639320218
12532,0.0777479892761394,0.0,0.0012381375339432336
12534,0.3485254691689008,0.0,0.003876759116743596
12535,0.24396782841823056,0.004807692307692308,0.002546188636300695
12536,0.1126005361930295,0.009615384615384616,0.044963560719809254
12538,0.07506702412868632,0.0,0.0012885295495639016
12539,0.05630026809651475,0.014423076923076924,0.019862198536547342
12540,0.05093833780160858,0.07692307692307693,0.04781295797134592
12541,0.0777479892761394,0.009615384615384616,0.0034913244363588805
12544,0.09383378016085792,0.0,0.00131975689635433
12545,0.19839142091152814,0.004807692307692308,0.0035598818457124952
12546,0.12332439678284182,0.004807692307692308,0.004134857599016027
12547,0.5281501340482574,0.004807692307692308,0.0007312552408410012
12548,0.44235924932975873,0.0,0.00032940389814360374
12550,0.20911528150134048,0.0,0.0034329739083561947
12551,0.9571045576407506,0.0,0.0005892154234399673
12552,0.10187667560321716,0.004807692307692308,0.0015521597332677803
12553,0.01876675603217158,0.04326923076923077,0.013166805565905187
12556,0.13136729222520108,0.004807692307692308,0.002129383855540223
12557,0.040214477211796246,0.019230769230769232,0.042783463653081374
12558,0.01876675603217158,0.0,0.0009530943124402038
12559,0.8310991957104558,0.004807692307692308,0.0019943032754239135
12560,0.010723860589812333,0.009615384615384616,0.007605589830691392
12561,0.8096514745308311,0.0,0.0008420677114516067
12562,0.01876675603217158,0.02884615384615385,0.013486073959490526
12564,0.6970509383378016,0.0,0.0016202531934690798
12565,0.772117962466488,0.0,0.0005104154443390922
12566,0.22788203753351208,0.0,0.0012446328220756424
12567,0.058981233243967826,0.04326923076923077,0.033541311031797215
12569,0.002680965147453083,0.14903846153846154,0.014710007511693655
12571,0.10455764075067024,0.004807692307692308,0.0018440551268665384
12572,0.021447721179624665,0.004807692307692308,0.0036313657035653268
12573,0.6058981233243967,0.0,0.0005625918797763565
12574,0.8445040214477212,0.0,0.0007692633829344939
12576,0.09383378016085792,0.019230769230769232,0.004685636619606519
12577,0.09115281501340483,0.009615384615384616,0.00222588527922173
12578,0.05361930294906166,0.004807692307692308,0.00996280840841458
12579,0.2064343163538874,0.0,0.001561438716314079
12580,0.6595174262734584,0.0,0.0014732170005815775
12581,0.10455764075067024,0.0,0.000695245648942096
12582,0.6380697050938338,0.004807692307692308,0.0018146121998927059
12583,0.005361930294906166,0.06730769230769232,0.0259757278933939
12584,0.00804289544235925,0.038461538461538464,0.008334132753411166
12585,0.6246648793565683,0.004807692307692308,0.007270440100738348
12586,0.04289544235924933,0.0,0.0006924976424245383
12587,0.01876675603217158,0.0,0.0005035632722433639
12588,0.10187667560321716,0.0,0.0007565940022366629
12589,0.07506702412868632,0.004807692307692308,0.0022975475790562214
12590,0.5630026809651475,0.004807692307692308,0.03519361240517235
12591,0.8471849865951743,0.0,0.001605799392954653
12592,0.24396782841823056,0.004807692307692308,0.0015513745885484783
12593,0.289544235924933,0.009615384615384616,0.0014817822157012378
12594,0.09919571045576407,0.04326923076923077,0.011903222205377297
12596,0.13404825737265416,0.004807692307692308,0.002196156845077242
12597,0.0482573726541555,0.014423076923076924,0.01359128335187702
12598,0.02412868632707775,0.03365384615384616,0.010778538083373231
12599,0.07506702412868632,0.02884615384615385,0.003674762793504939
12600,0.07506702412868632,0.04326923076923077,0.009265207325314577
12601,0.5067024128686327,0.019230769230769232,0.002049084963793408
12602,0.1554959785522788,0.0,0.0005361110896980732
12603,0.05630026809651475,0.0,0.002627736621919127
12604,0.20911528150134048,0.004807692307692308,0.0008967780230284372
12607,0.1581769436997319,0.0,0.005626668254086534
12609,0.2064343163538874,0.009615384615384616,0.004011197305725931
12610,0.058981233243967826,0.019230769230769232,0.007482571928535269
12611,0.13672922252010725,0.0,0.00424841807614419
12612,0.19571045576407506,0.0,0.0025022562204161038
12613,0.15013404825737264,0.019230769230769232,0.011925206257517758
12614,0.7426273458445041,0.0,0.001115976153299078
12615,0.002680965147453083,0.014423076923076924,0.008166540044236479
12616,0.2520107238605898,0.004807692307692308,0.0025353036754194595
12617,0.07506702412868632,0.0,0.0012493793787877877
12618,0.05630026809651475,0.0,0.000622441320424983
12619,0.040214477211796246,0.038461538461538464,0.012984651991027076
12620,0.03753351206434316,0.009615384615384616,0.004769789858157182
12621,0.002680965147453083,0.09134615384615385,0.04884588722638062
12622,0.6193029490616622,0.0,0.0006323983830015882
12623,0.7372654155495979,0.0,0.001078503337150564
12624,0.28150134048257375,0.004807692307692308,0.0022777405190920067
12625,0.5656836461126006,0.004807692307692308,0.00956777354941658
12626,0.058981233243967826,0.038461538461538464,0.02361708177981743
12627,0.02680965147453083,0.02884615384615385,0.015972805727502246
12628,0.00804289544235925,0.009615384615384616,0.0027963999829837723
12630,0.02412868632707775,0.004807692307692308,0.004525217278094547
12631,0.15013404825737264,0.0,0.002275492150123096
12633,0.1554959785522788,0.014423076923076924,0.007712547954498149
12635,0.2386058981233244,0.004807692307692308,0.00601806289665868
12637,0.1769436997319035,0.03365384615384616,0.02141303779915084
12638,0.08579088471849866,0.0,0.002386804258282349
12639,0.6380697050938338,0.0,0.001724463310758281
12640,0.06166219839142091,0.009615384615384616,0.004181538021418176
12641,0.30563002680965146,0.0,0.0006530976528741006
12642,0.064343163538874,0.009615384615384616,0.0036058128117916737
12643,0.34048257372654156,0.02403846153846154,0.011926134155822386
12644,0.34584450402144773,0.0,0.00169523451416244
12645,0.08847184986595175,0.014423076923076924,0.006324983105113175
12646,0.010723860589812333,0.004807692307692308,0.004796770285784112
12647,0.05630026809651475,0.05288461538461539,0.013275797928302866
12648,0.4128686327077748,0.0,0.0011247198104003978
12649,0.28418230563002683,0.009615384615384616,0.0022148575647551673
12650,0.005361930294906166,0.0,0.0011118362993245753
12651,0.8954423592493298,0.0,0.0003964980832476097
12652,0.8847184986595175,0.0,0.0032729114508075418
12653,0.3967828418230563,0.004807692307692308,0.007876250628472657
12654,0.02680965147453083,0.019230769230769232,0.0021380204474525477
12656,0.04289544235924933,0.019230769230769232,0.014447626421861395
12657,0.02680965147453083,0.014423076923076924,0.005853896273531857
12658,0.0482573726541555,0.0,0.0024380527954149826
12659,0.0777479892761394,0.0,0.0003168415826347686
12660,0.02680965147453083,0.0,0.0008643729591590555
12662,0.0,0.04807692307692309,0.013728897808132898
12664,0.01876675603217158,0.038461538461538464,0.017412297193550162
12665,0.868632707774799,0.0,0.0002144872619548276
12667,0.15281501340482573,0.0,0.0022027948867949787
12668,0.029490616621983913,0.014423076923076924,0.01357675817456993
12669,0.40214477211796246,0.009615384615384616,0.009782653383731056
12670,0.02412868632707775,0.019230769230769232,0.010682072348088057
12672,0.8820375335120644,0.0,0.0007958512382017727
12673,0.010723860589812333,0.004807692307692308,0.0021684983379200054
12674,0.10187667560321716,0.014423076923076924,0.007022405746231517
12676,0.064343163538874,0.02403846153846154,0.004741167764298984
12678,0.10991957104557641,0.05288461538461539,0.06290279708520016
12679,0.1554959785522788,0.014423076923076924,0.003961840253598889
12680,0.0,0.014423076923076924,0.0030688808889779663
12681,0.03753351206434316,0.10096153846153848,0.0491951695612811
12682,0.00804289544235925,0.14423076923076922,0.043814358669525155
12683,0.00804289544235925,0.06730769230769232,0.030241169334588414
12684,0.01876675603217158,0.02884615384615385,0.00813955961660955
12685,0.07238605898123325,0.02403846153846154,0.010207523742062541
12686,0.9946380697050938,0.0,0.0003077767299664614
12688,0.30294906166219837,0.0,0.0173834966577103
12689,0.06702412868632708,0.004807692307692308,0.004442170379830173
12690,0.5495978552278821,0.0,0.0013779646707716884
12691,0.07238605898123325,0.02403846153846154,0.003686254457123817
12693,0.3378016085790885,0.014423076923076924,0.0030442558955089427
12694,0.18498659517426275,0.004807692307692308,0.003093363128861662
12695,0.0160857908847185,0.014423076923076924,0.0020670719155446945
12697,0.07506702412868632,0.009615384615384616,0.003407135509411886
12700,0.01876675603217158,0.014423076923076924,0.017619682464634936
12701,0.21179624664879357,0.004807692307692308,0.00283654942885718
12702,0.05093833780160858,0.0,0.0007712262447327493
12703,0.18766756032171583,0.0,0.0010015948430552805
12704,0.0160857908847185,0.03365384615384616,0.008343732932024454
12705,0.03753351206434316,0.038461538461538464,0.024501475929318697
12707,0.7801608579088471,0.0,0.002143159576524344
12708,0.0777479892761394,0.04326923076923077,0.009671591094346128
12709,0.03753351206434316,0.06730769230769232,0.034630663641432684
12710,0.257372654155496,0.009615384615384616,0.004090318480393793
12712,0.07506702412868632,0.057692307692307696,0.01567873334172724
12713,0.0,0.0,0.003017989235808651
12714,0.021447721179624665,0.019230769230769232,0.016794816560215312
12715,0.28150134048257375,0.0,0.0012150471415164825
12716,0.00804289544235925,0.004807692307692308,0.0037493872302349802
12717,0.40214477211796246,0.004807692307692308,0.0036690526500918327
12718,0.18766756032171583,0.0,0.0008399264076716916
12719,0.010723860589812333,0.004807692307692308,0.0022913734864907997
12720,0.005361930294906166,0.11538461538461539,0.02062371753747781
12721,0.08310991957104558,0.02403846153846154,0.009468952379973498
12722,0.225201072386059,0.014423076923076924,0.003550031848324886
12723,0.00804289544235925,0.019230769230769232,0.0025773089179021275
12724,0.010723860589812333,0.014423076923076924,0.003670587251134105
12725,0.9919571045576407,0.0,0.0015163999601431985
12726,0.07238605898123325,0.02884615384615385,0.009301109852024486
12727,0.02680965147453083,0.02884615384615385,0.014196130292910367
12728,0.18766756032171583,0.014423076923076924,0.0029743780154910474
12729,0.30294906166219837,0.0,0.0016063704072959639
12731,0.06166219839142091,0.05288461538461539,0.06742612287828913
12732,0.47989276139410186,0.0,0.00083282441680164
12733,0.6246648793565683,0.0,0.0013599063422277378
12734,0.9436997319034852,0.0,0.00038365026056811914
12735,0.8418230563002681,0.004807692307692308,0.0027718106779110806
12736,0.8900804289544236,0.0,0.0008247588392306265
12738,0.9946380697050938,0.0,0.0005440696020800909
12739,0.2064343163538874,0.004807692307692308,0.0036050276670723715
12740,0.16890080428954424,0.0,0.0015156861922165602
12743,0.35656836461126007,0.004807692307692308,0.001917287716139634
12744,0.13672922252010725,0.02884615384615385,0.07593202388324582
12747,0.002680965147453083,0.04807692307692309,0.014964537154332897
12748,0.0,1.0,0.11795118484048284
12749,0.00804289544235925,0.019230769230769232,0.014589345043695441
12750,0.34316353887399464,0.0,0.0009742218430686993
12752,0.21447721179624665,0.0,0.01557398789849306
12753,0.058981233243967826,0.02403846153846154,0.0764677067121879
12754,0.6300268096514745,0.009615384615384616,0.010734498602299643
12755,0.7506702412868633,0.004807692307692308,0.01359388860480925
12756,0.23056300268096516,0.0,0.00038964591115188136
12757,0.040214477211796246,0.057692307692307696,0.02795025979724993
12758,0.3109919571045576,0.004807692307692308,0.00995238739668566
12759,0.13672922252010725,0.009615384615384616,0.005455114132919004
12762,0.01876675603217158,0.004807692307692308,0.006765163785471052
12763,0.3672922252010724,0.004807692307692308,0.0017529426510311513
12764,0.8471849865951743,0.0,0.006034836442934681
12766,0.00804289544235925,0.02884615384615385,0.02493451893041019
12769,0.6380697050938338,0.0,0.004070975369581894
12770,0.5630026809651475,0.0,0.004812758687340811
12772,0.1581769436997319,0.0,0.0031747326724984354
12775,0.04289544235924933,0.019230769230769232,0.004936204850252915
12778,0.05093833780160858,0.02403846153846154,0.002924057376663043
12779,0.09919571045576407,0.03365384615384616,0.014198485727068276
12781,0.16890080428954424,0.004807692307692308,0.002940152843408738
12782,0.010723860589812333,0.019230769230769232,0.00830833004286319
12783,0.002680965147453083,0.02403846153846154,0.007933566192981717
12784,0.021447721179624665,0.004807692307692308,0.0018911994984210018
12785,0.9731903485254692,0.0,0.0011029498886379278
12787,0.02412868632707775,0.009615384615384616,0.0016443785493894566
12789,0.17158176943699732,0.0,0.0003174482853724112
12790,0.5120643431635389,0.0,0.0011492377386804256
12791,1.0,0.0,0.0006770088784164858
12792,0.6863270777479893,0.0,0.0014191133917423899
12793,0.8954423592493298,0.004807692307692308,0.0019363810081772105
12794,0.13941018766756033,0.004807692307692308,0.003060315673858306
12795,0.0482573726541555,0.0,0.0015259644503601525
12797,0.9785522788203753,0.0,0.0008962426970834583
12798,0.02412868632707775,0.009615384615384616,0.024889587239428305
12802,0.49865951742627346,0.0,0.0015156148154238961
12808,0.096514745308311,0.009615384615384616,0.001715719653656961
12809,0.4745308310991957,0.0,0.0017359192859808265
12811,0.6970509383378016,0.009615384615384616,0.0018270674502125453
12812,0.11796246648793565,0.0,0.0008091986984299103
12814,0.2707774798927614,0.0,0.00043903865167525607
12815,0.3941018766756032,0.004807692307692308,0.0037849685613779026
12816,0.2546916890080429,0.004807692307692308,0.0020317404031760956
12817,0.7506702412868633,0.0,0.0005822204977589113
12818,0.6997319034852547,0.0,0.005493086586616165
12820,0.005361930294906166,0.014423076923076924,0.003352710705005711
12821,0.5710455764075067,0.0,0.0003205531758532881
12822,0.18766756032171583,0.004807692307692308,0.003376050916206785
12823,0.19839142091152814,0.019230769230769232,0.0062690236996647275
12824,0.1581769436997319,0.0,0.001406907960196874
12826,0.005361930294906166,0.02884615384615385,0.005252689548924366
12827,0.013404825737265416,0.009615384615384616,0.0015247867332811992
12828,0.005361930294906166,0.02403846153846154,0.0036252629877925693
12829,0.900804289544236,0.004807692307692308,0.001035320377588943
12830,0.09919571045576407,0.02403846153846154,0.024310007682997955
12831,0.6997319034852547,0.0,0.0007571293281816417
12832,0.08310991957104558,0.004807692307692308,0.0013566230097652014
12833,0.386058981233244,0.0,0.0014792126511653397
12834,0.7560321715817695,0.0,0.0011044844896802002
12836,0.1554959785522788,0.014423076923076924,0.00930560658996231
12837,0.4611260053619303,0.0,0.000468231759874765
12838,0.08847184986595175,0.004807692307692308,0.0023877321565869787
12839,0.005361930294906166,0.06250000000000001,0.019944531666885076
12840,0.3833780160857909,0.014423076923076924,0.009721055211662166
12841,0.010723860589812333,0.11538461538461539,0.014234959268119494
12842,0.18498659517426275,0.004807692307692308,0.003983146226209044
12843,0.1742627345844504,0.03365384615384616,0.006064743319060828
12844,0.07506702412868632,0.004807692307692308,0.001152949331898945
12845,0.7131367292225201,0.014423076923076924,0.0012533407907806304
12847,0.05630026809651475,0.0,0.0030004662332096792
12849,0.08042895442359249,0.004807692307692308,0.0035952133580810937
12851,0.257372654155496,0.0,0.0004600591171147558
12852,0.7882037533512064,0.0,0.001101522352784651
12853,0.35924932975871315,0.02403846153846154,0.0069742264111834285
12854,0.20911528150134048,0.009615384615384616,0.004687135532252459
12855,0.9973190348525469,0.0,0.0001256231550883516
12856,0.01876675603217158,0.02403846153846154,0.007736816064003855
12857,0.5630026809651475,0.004807692307692308,0.003938214535227159
12863,0.13672922252010725,0.0,0.0018497295818833133
12864,0.3672922252010724,0.0,0.0005146980518989224
12865,0.06702412868632708,0.004807692307692308,0.005586411743024131
12866,0.7560321715817695,0.0,0.001985059980773947
12867,0.06702412868632708,0.02884615384615385,0.014298341860004981
12868,0.4959785522788204,0.02403846153846154,0.005724989785980969
12871,0.2225201072386059,0.004807692307692308,0.0013480934830418729
12872,0.8739946380697051,0.004807692307692308,0.0021308470797898322
12873,0.7533512064343164,0.0,0.0013243963878774793
12875,0.38069705093833783,0.004807692307692308,0.0012145831923641678
12876,0.15281501340482573,0.004807692307692308,0.007905408048275834
12877,0.00804289544235925,0.05288461538461539,0.005470567208530725
12878,0.6300268096514745,0.004807692307692308,0.0030409725630464062
12879,0.11796246648793565,0.009615384615384616,0.002035380619601951
12881,0.7372654155495979,0.0,0.001053164575754902
12882,0.021447721179624665,0.004807692307692308,0.005211005502008685
12883,0.064343163538874,0.014423076923076924,0.002500221981825184
12884,0.23324396782841825,0.0,0.0010926002537016716
12885,0.16621983914209115,0.009615384615384616,0.004183822078783419
12886,0.17962466487935658,0.004807692307692308,0.00490893891545533
12888,0.5710455764075067,0.004807692307692308,0.0012534478559696263
12890,0.06166219839142091,0.0,0.001334103631679761
12891,0.4959785522788204,0.009615384615384616,0.0011709362836502316
12893,0.08042895442359249,0.0,0.0006197290023037573
12895,0.10991957104557641,0.004807692307692308,0.0013201137803176492
12897,0.546916890080429,0.004807692307692308,0.0007623041456497698
12901,0.021447721179624665,0.12980769230769232,0.06299587242283382
12902,0.707774798927614,0.0,0.00048457704539478356
12904,0.045576407506702415,0.004807692307692308,0.0017600089535048712
12906,0.029490616621983913,0.019230769230769232,0.010409984014453514
12908,0.4691689008042896,0.004807692307692308,0.002666280089957599
12909,0.10455764075067024,0.019230769230769232,0.007764974208709737
12910,0.058981233243967826,0.03365384615384616,0.010963974990713877
12912,0.005361930294906166,0.019230769230769232,0.005922132487318483
12913,0.010723860589812333,0.019230769230769232,0.008853327543247911
12915,0.3967828418230563,0.004807692307692308,0.001287458897673944
12916,0.3699731903485255,0.014423076923076924,0.010499704642831955
12917,0.34048257372654156,0.0,0.002109541107179677
12919,0.01876675603217158,0.02403846153846154,0.004754729354905112
12920,0.04289544235924933,0.0,0.000570586080554706
12921,0.021447721179624665,0.17307692307692307,0.05918631455638323
12922,0.4289544235924933,0.0,0.0014363865755670383
12923,0.16890080428954424,0.0,0.0006064172304719518
12924,0.23324396782841825,0.014423076923076924,0.0033218759305749337
12925,0.010723860589812333,0.004807692307692308,0.002466603512480517
12928,0.09115281501340483,0.019230769230769232,0.007351095876448484
12929,0.8337801608579088,0.0,0.00041023811583539813
12930,0.2064343163538874,0.004807692307692308,0.0014735738845448967
12931,0.05630026809651475,0.06730769230769232,0.15008062722499302
12933,0.06166219839142091,0.009615384615384616,0.002157827507416762
12935,0.002680965147453083,0.02884615384615385,0.007700842160501279
12936,0.04289544235924933,0.014423076923076924,0.003786538850816507
12937,0.03753351206434316,0.014423076923076924,0.005358148760085183
12938,0.06702412868632708,0.0,0.00039699772079625656
12939,0.16890080428954424,0.03365384615384616,0.04132323722876461
12940,0.1447721179624665,0.004807692307692308,0.0032004996946500804
12942,0.3485254691689008,0.009615384615384616,0.0024007584212481286
12944,0.09383378016085792,0.004807692307692308,0.002147049611724523
12945,0.7694369973190349,0.0,0.0016418446732498905
12947,0.3833780160857909,0.02403846153846154,0.00571403344830707
12948,0.040214477211796246,0.02884615384615385,0.007359125765623164
12949,0.08042895442359249,0.03365384615384616,0.014861790261293304
12950,0.002680965147453083,0.009615384615384616,0.006567021809036243
12951,0.021447721179624665,0.02403846153846154,0.003787145553554149
12952,0.013404825737265416,0.014423076923076924,0.004942450319611001
12953,0.02412868632707775,0.0,0.0011668321180720613
12955,0.0,0.04807692307692309,0.016967191514498478
12956,0.8176943699731903,0.0,0.00037533486422278227
12957,0.02412868632707775,0.03365384615384616,0.014327606344997154
12962,0.0160857908847185,0.004807692307692308,0.000940353554949709
12963,0.01876675603217158,0.03365384615384616,0.006615665093236648
12965,0.2359249329758713,0.0,0.002736978803091129
12966,0.02412868632707775,0.0,0.0005613070975084074
12967,0.9571045576407506,0.004807692307692308,0.005917136111832015
12968,0.29758713136729226,0.0,0.0004748341131961698
12970,0.0160857908847185,0.014423076923076924,0.0014367077711340257
12971,0.00804289544235925,0.4086538461538462,0.03992464466491307
12974,0.5281501340482574,0.0,0.0005064183439499174
12976,0.5656836461126006,0.0,0.0026255953181392126
12977,0.4155495978552279,0.0,0.00012969163227019025
12980,0.42091152815013405,0.038461538461538464,0.02630948577589
12981,0.0777479892761394,0.004807692307692308,0.001318043853330398
12982,0.6487935656836461,0.0,0.001383424995410472
12984,0.0482573726541555,0.0,0.0003376122292999449
12985,0.0,0.004807692307692308,0.004412798829649006
